order_id,order_date,date_id,customer_id,store_id,employee_id,payment_method,order_status,total_revenue,total_cost
ORD0004723,29/07/2022,20220729,CUS00420,1,EMP0027,Vodafone Cash,Completed,840,470
ORD0001878,29/07/2022,20220729,CUS00889,8,EMP0144,InstaPay,Completed,588,330
ORD0001004,30/07/2022,20220730,CUS02630,2,EMP0031,Fawry,Completed,41751,40870
ORD0009889,30/07/2022,20220730,CUS01182,14,EMP0203,Credit Card,Completed,6700,5320
ORD0005539,30/07/2022,20220730,CUS02430,4,EMP0081,Credit Card,Completed,680,380
ORD0008349,30/07/2022,20220730,CUS00272,2,EMP0047,Cash,Completed,1160,590
ORD0007402,30/07/2022,20220730,CUS01443,3,EMP0064,Debit Card,Completed,13961.5,10030
ORD0010796,30/07/2022,20220730,CUS01702,12,EMP0179,Vodafone Cash,Completed,1074,530
ORD0005963,30/07/2022,20220730,CUS00622,4,EMP0081,Debit Card,Returned,640,350
ORD0002360,30/07/2022,20220730,CUS00938,5,EMP0110,Vodafone Cash,Completed,483,270
ORD0005413,30/07/2022,20220730,CUS00426,3,EMP0071,  Cash  ,Completed,441,220
ORD0006879,31/07/2022,20220731,CUS00277,9,EMP0147,  InstaPay  ,Completed,6100,4900
ORD0005006,31/07/2022,20220731,CUS01171,3,EMP0062,Vodafone Cash,Completed,9760,9800
ORD0004959,31/07/2022,20220731,CUS01928,2,EMP0035,InstaPay,Completed,161.5,80
ORD0009933,31/07/2022,20220731,CUS00431,5,EMP0098,Debit Card,Completed,2000,1600
ORD0005316,31/07/2022,20220731,CUS00398,3,EMP0061,Fawry,Completed,1400,680
ORD0002133,31/07/2022,20220731,CUS01919,1,EMP0018,Credit Card,Completed,405,260
ORD0008253,31/07/2022,20220731,CUS02671,13,EMP0190,  Credit Card  ,Completed,1200,600
ORD0003438,31/07/2022,20220731,CUS02643,1,EMP0016,Credit Card,Completed,1470.5,720
ORD0008688,31/07/2022,20220731,CUS01224,9,EMP0145,Credit Card,Completed,935,460
ORD0001454,31/07/2022,20220731,CUS02799,11,EMP0172,Debit Card,Completed,1250,590
ORD0005677,31/07/2022,20220731,CUS02282,2,EMP0036,Cash,Completed,144,80
ORD0003910,31/07/2022,20220731,CUS02530,5,EMP0101,Credit Card,Completed,3744,3270
ORD0010723,31/07/2022,20220731,CUS01566,2,EMP0049,Fawry,Completed,462,220
ORD0004703,31/07/2022,20220731,CUS00907,7,EMP0128,Cash,Completed,600,300
ORD0007657,01/08/2022,20220801,CUS01399,4,EMP0086,InstaPay,Completed,8306.5,6560
ORD0000091,01/08/2022,20220801,CUS01290,4,,Cash,Completed,378,200
ORD0003848,01/08/2022,20220801,CUS01462,4,EMP0093,  Vodafone Cash  ,Completed,705.5,410
ORD0011631,01/08/2022,20220801,CUS00719,12,EMP0175,InstaPay,Completed,1788.5,950
ORD0009182,01/08/2022,20220801,CUS01994,12,EMP0175,Debit Card,Completed,320,140
ORD0003038,01/08/2022,20220801,CUS00011,12,EMP0184,Fawry,Completed,100,40
ORD0000249,01/08/2022,20220801,CUS00574,12,EMP0178,Credit Card,Completed,666,360
ORD0003750,01/08/2022,20220801,CUS02319,4,EMP0083,Fawry,Completed,228,120
ORD0006980,01/08/2022,20220801,CUS01417,7,EMP0129,Fawry,Completed,1677,890
ORD0008920,01/08/2022,20220801,CUS00848,12,EMP0180,  Fawry  ,Completed,1140,580
ORD0003769,01/08/2022,20220801,CUS00041,12,EMP0179,Fawry,Completed,606.5,340
ORD0010965,01/08/2022,20220801,CUS00736,10,EMP0160,Vodafone Cash,Cancelled,405.5,200
ORD0005402,01/08/2022,20220801,CUS02793,14,EMP0195,Debit Card,Completed,260,130
ORD0003802,01/08/2022,20220801,CUS02544,1,EMP0009,  InstaPay  ,Returned,49106,39370
ORD0004331,01/08/2022,20220801,CUS02847,2,EMP0049,InstaPay,Completed,864,460
ORD0011954,01/08/2022,20220801,CUS01789,3,EMP0069,Cash,Completed,503.5,260
ORD0010495,01/08/2022,20220801,CUS00501,8,EMP0137,InstaPay,Completed,510,300
ORD0010504,01/08/2022,20220801,CUS01870,1,EMP0008,Credit Card,Completed,2598.5,1320
ORD0011718,02/08/2022,20220802,CUS01020,13,EMP0187,Debit Card,Completed,11360,8970
ORD0006960,02/08/2022,20220802,CUS02782,2,EMP0040,InstaPay,Completed,1171.5,660
ORD0009579,02/08/2022,20220802,CUS01537,4,EMP0085,InstaPay,Completed,2295,1260
ORD0007708,02/08/2022,20220802,CUS01497,5,EMP0106,InstaPay,Returned,1256,690
ORD0010978,02/08/2022,20220802,CUS01629,3,EMP0070,Credit Card,Completed,800,360
ORD0002829,02/08/2022,20220802,CUS00012,3,EMP0072,Fawry,Completed,530,250
ORD0003542,02/08/2022,20220802,CUS02436,11,EMP0166,  Fawry  ,Completed,401,210
ORD0000848,02/08/2022,20220802,CUS01434,6,EMP0115,Cash,Returned,1672,960
ORD0002711,02/08/2022,20220802,CUS01741,2,EMP0039,Fawry,Completed,123.5,60
ORD0005679,03/08/2022,20220803,CUS01809,5,EMP0104,Fawry,Returned,13360,10580
ORD0007755,03/08/2022,20220803,CUS02365,2,EMP0049,Cash,Completed,240,120
ORD0003930,03/08/2022,20220803,CUS02518,7,,Cash,Completed,5900,4700
ORD0000406,03/08/2022,20220803,CUS01073,11,EMP0167,Cash,Completed,345.5,180
ORD0008666,03/08/2022,20220803,CUS02488,3,EMP0069,InstaPay,Completed,180,90
ORD0008557,03/08/2022,20220803,CUS01882,12,EMP0181,  Cash  ,Completed,1670,910
ORD0001253,03/08/2022,20220803,CUS00411,3,EMP0057,Credit Card,Completed,1776,930
ORD0006146,03/08/2022,20220803,CUS02654,4,EMP0086,Fawry,Completed,558,300
ORD0002399,03/08/2022,20220803,CUS02787,4,EMP0092,Credit Card,Completed,1735,960
ORD0009208,03/08/2022,20220803,CUS01329,6,EMP0126,  Vodafone Cash  ,Completed,373,180
ORD0003688,03/08/2022,20220803,CUS00693,3,EMP0060,  Vodafone Cash  ,Completed,1609,800
ORD0000287,03/08/2022,20220803,CUS01623,4,EMP0090,  Cash  ,Completed,8120,6000
ORD0008886,03/08/2022,20220803,CUS00565,1,EMP0017,InstaPay,Cancelled,493,280
ORD0008924,03/08/2022,20220803,CUS02975,15,,  Vodafone Cash  ,Completed,72,40
ORD0008478,04/08/2022,20220804,CUS00211,9,EMP0146,Debit Card,Completed,1421,850
ORD0004231,04/08/2022,20220804,CUS01629,1,EMP0006,InstaPay,Completed,310,150
ORD0011983,04/08/2022,20220804,CUS00277,15,EMP0207,Fawry,Completed,1870,930
ORD0004526,04/08/2022,20220804,CUS01463,6,EMP0119,InstaPay,Returned,980,480
ORD0007365,04/08/2022,20220804,CUS00865,1,EMP0019,InstaPay,Completed,382,200
ORD0009660,04/08/2022,20220804,CUS01393,11,EMP0170,  Cash  ,Completed,600,300
ORD0011039,04/08/2022,20220804,CUS00442,5,EMP0112,Credit Card,Completed,41814,36450
ORD0001526,04/08/2022,20220804,CUS01547,4,EMP0090,Credit Card,Completed,33472.5,29680
ORD0009945,04/08/2022,20220804,CUS02698,2,EMP0033,InstaPay,Completed,445,190
ORD0005524,04/08/2022,20220804,CUS02563,4,EMP0079,Debit Card,Returned,684,360
ORD0010587,04/08/2022,20220804,CUS00091,14,EMP0196,  Fawry  ,Completed,1002,500
ORD0001653,04/08/2022,20220804,CUS00652,5,EMP0095,Cash,Returned,1532,820
ORD0009549,04/08/2022,20220804,CUS01916,7,EMP0136,Vodafone Cash,Completed,1690,890
ORD0000596,04/08/2022,20220804,CUS01236,7,EMP0136,Debit Card,Completed,136,80
ORD0005007,04/08/2022,20220804,CUS01734,10,EMP0159,InstaPay,Completed,144,70
ORD0008760,04/08/2022,20220804,CUS02881,5,EMP0101,Cash,Completed,1066,560
ORD0006600,04/08/2022,20220804,CUS00636,4,EMP0086,  InstaPay  ,Completed,1416,690
ORD0005431,05/08/2022,20220805,CUS01254,2,EMP0042,Fawry,Completed,600,280
ORD0011863,05/08/2022,20220805,CUS01402,1,EMP0009,Vodafone Cash,Completed,2368.5,1230
ORD0007132,05/08/2022,20220805,CUS02891,2,EMP0032,Cash,Completed,321,160
ORD0009883,05/08/2022,20220805,CUS00334,5,EMP0112,Debit Card,Completed,16861,13540
ORD0008950,05/08/2022,20220805,CUS01706,9,EMP0150,Credit Card,Completed,40544,32000
ORD0009968,05/08/2022,20220805,CUS01000,9,EMP0145,Cash,Completed,900,440
ORD0011859,05/08/2022,20220805,CUS00993,6,EMP0115,Credit Card,Completed,13970,10580
ORD0007464,05/08/2022,20220805,CUS01939,13,EMP0188,Cash,Completed,1490,720
ORD0002679,05/08/2022,20220805,CUS00920,8,EMP0143,  Debit Card  ,Completed,240,120
ORD0008758,05/08/2022,20220805,CUS02087,11,EMP0166,Vodafone Cash,Completed,4330,4160
ORD0002655,05/08/2022,20220805,CUS00320,1,EMP0003,  Vodafone Cash  ,Completed,570,270
ORD0006731,06/08/2022,20220806,CUS01438,1,EMP0021,Vodafone Cash,Completed,216,120
ORD0007653,06/08/2022,20220806,CUS01265,12,EMP0177,InstaPay,Completed,304,160
ORD0003762,06/08/2022,20220806,CUS02784,2,EMP0037,Vodafone Cash,Completed,1040,500
ORD0007283,06/08/2022,20220806,CUS01390,13,EMP0192,InstaPay,Completed,304,160
ORD0009268,06/08/2022,20220806,CUS01380,3,EMP0077,Vodafone Cash,Completed,304.5,180
ORD0003023,06/08/2022,20220806,CUS02135,12,EMP0181,Fawry,Completed,8900,7100
ORD0002274,06/08/2022,20220806,CUS00406,10,EMP0157,Cash,Completed,1040,520
ORD0003673,06/08/2022,20220806,CUS00054,2,EMP0052,Debit Card,Completed,391,220
ORD0008069,06/08/2022,20220806,CUS02923,5,EMP0110,Cash,Completed,2075,1260
ORD0005245,06/08/2022,20220806,CUS02224,3,EMP0061,Cash,Completed,55500,44400
ORD0000624,06/08/2022,20220806,CUS02895,12,EMP0182,Credit Card,Completed,1269,690
ORD0006313,06/08/2022,20220806,CUS00304,8,EMP0140,Debit Card,Completed,1800,1600
ORD0003135,07/08/2022,20220807,CUS02330,1,,  InstaPay  ,Returned,501.5,290
ORD0010192,07/08/2022,20220807,CUS02410,3,EMP0055,InstaPay,Completed,2284,1130
ORD0009823,07/08/2022,20220807,CUS00380,2,EMP0044,  Vodafone Cash  ,Completed,680,340
ORD0010067,07/08/2022,20220807,CUS02174,6,EMP0118,Credit Card,Completed,990,480
ORD0011423,07/08/2022,20220807,CUS02293,7,EMP0128,InstaPay,Completed,2422.5,1260
ORD0002146,07/08/2022,20220807,CUS01864,12,EMP0176,  Fawry  ,Completed,270,120
ORD0010536,07/08/2022,20220807,CUS02357,2,EMP0043,  InstaPay  ,Completed,20044,18480
ORD0005322,07/08/2022,20220807,CUS02247,8,EMP0141,Credit Card,Completed,2222,1160
ORD0011473,07/08/2022,20220807,CUS00989,1,EMP0002,Credit Card,Completed,408.5,210
ORD0011187,07/08/2022,20220807,CUS00320,4,EMP0086,  Debit Card  ,Completed,170,80
ORD0003543,07/08/2022,20220807,CUS00377,14,EMP0196,Vodafone Cash,Completed,240,120
ORD0009700,07/08/2022,20220807,CUS01708,1,EMP0021,Cash,Completed,756,420
ORD0006293,07/08/2022,20220807,CUS02607,5,EMP0100,Debit Card,Completed,150,70
ORD0000751,08/08/2022,20220808,CUS02936,13,EMP0185,Fawry,Completed,698,350
ORD0005880,08/08/2022,20220808,CUS01649,2,EMP0041,Vodafone Cash,Completed,3672,2040
ORD0005416,08/08/2022,20220808,CUS01678,1,EMP0018,Cash,Completed,462,230
ORD0001222,08/08/2022,20220808,CUS01245,6,EMP0116,Cash,Completed,428,200
ORD0011256,08/08/2022,20220808,CUS01515,13,EMP0188,Cash,Completed,1225.5,640
ORD0002730,08/08/2022,20220808,CUS00101,13,EMP0188,Credit Card,Completed,2837.5,1770
ORD0004386,08/08/2022,20220808,CUS00431,3,,Credit Card,Completed,540,300
ORD0008187,08/08/2022,20220808,CUS02854,1,EMP0028,  Vodafone Cash  ,Completed,399,210
ORD0007595,08/08/2022,20220808,CUS01546,12,EMP0177,  Credit Card  ,Completed,2726,1380
ORD0008972,09/08/2022,20220809,CUS00586,3,EMP0064,InstaPay,Completed,20045,16010
ORD0001060,09/08/2022,20220809,CUS02997,15,EMP0210,  Credit Card  ,Completed,1269,700
ORD0007573,09/08/2022,20220809,CUS01402,3,EMP0073,Debit Card,Cancelled,168,100
ORD0006306,09/08/2022,20220809,CUS00167,2,EMP0049,InstaPay,Returned,333,180
ORD0005221,09/08/2022,20220809,CUS02191,12,EMP0174,Fawry,Completed,1102,550
ORD0009554,09/08/2022,20220809,CUS00131,7,EMP0132,InstaPay,Completed,7244.5,6830
ORD0000902,09/08/2022,20220809,CUS02078,3,EMP0060,Credit Card,Completed,405,220
ORD0006588,09/08/2022,20220809,CUS02428,4,EMP0082,  Fawry  ,Completed,418.5,230
ORD0010724,09/08/2022,20220809,CUS02430,2,EMP0030,Fawry,Completed,3740,1880
ORD0004743,09/08/2022,20220809,CUS00726,9,EMP0150,Debit Card,Completed,1000,800
ORD0009832,09/08/2022,20220809,CUS02379,2,EMP0049,Vodafone Cash,Returned,405,210
ORD0004520,09/08/2022,20220809,CUS00476,1,EMP0002,Vodafone Cash,Completed,189,100
ORD0008065,10/08/2022,20220810,CUS02772,1,EMP0014,Credit Card,Completed,171,90
ORD0002066,10/08/2022,20220810,CUS01659,1,EMP0028,Debit Card,Completed,10246,8670
ORD0008448,10/08/2022,20220810,CUS01284,4,EMP0084,InstaPay,Completed,1023,530
ORD0004139,10/08/2022,20220810,CUS01660,7,EMP0132,InstaPay,Completed,350,170
ORD0004069,10/08/2022,20220810,CUS02198,2,EMP0042,Cash,Completed,810,380
ORD0010699,10/08/2022,20220810,CUS01056,2,EMP0033,Cash,Completed,1688,1340
ORD0009611,10/08/2022,20220810,CUS00221,3,EMP0071,Debit Card,Completed,290,140
ORD0001369,10/08/2022,20220810,CUS02214,2,EMP0036,Debit Card,Completed,13950,14900
ORD0005515,10/08/2022,20220810,CUS01373,3,EMP0055,Credit Card,Completed,480,240
ORD0003161,10/08/2022,20220810,CUS01900,2,EMP0036,Cash,Completed,1781.5,880
ORD0011213,10/08/2022,20220810,CUS00568,3,EMP0060,Debit Card,Completed,957,490
ORD0011453,10/08/2022,20220810,CUS01038,4,EMP0079,  Debit Card  ,Completed,15000,12000
ORD0001980,10/08/2022,20220810,CUS01130,1,EMP0017,Cash,Completed,830,410
ORD0005645,10/08/2022,20220810,CUS02921,5,EMP0106,Debit Card,Completed,120,70
ORD0000726,10/08/2022,20220810,CUS02054,13,EMP0189,Credit Card,Completed,2736,1400
ORD0010615,10/08/2022,20220810,CUS02283,5,EMP0098,Fawry,Completed,567,310
ORD0001169,10/08/2022,20220810,CUS01489,3,EMP0073,Vodafone Cash,Completed,669,340
ORD0002135,10/08/2022,20220810,CUS00199,14,EMP0199,Debit Card,Completed,3240,2800
ORD0008393,11/08/2022,20220811,CUS00177,7,EMP0130,InstaPay,Completed,5566,4440
ORD0003652,11/08/2022,20220811,CUS02855,12,EMP0175,Fawry,Completed,1754.5,900
ORD0004654,11/08/2022,20220811,CUS02963,11,EMP0165,Vodafone Cash,Completed,499,320
ORD0005319,11/08/2022,20220811,CUS02846,12,EMP0181,Fawry,Completed,5490,4900
ORD0009011,11/08/2022,20220811,CUS01123,14,EMP0202,  Vodafone Cash  ,Completed,170,80
ORD0002419,11/08/2022,20220811,CUS02115,5,EMP0107,InstaPay,Completed,14384.5,11060
ORD0008590,11/08/2022,20220811,CUS00199,8,EMP0137,Credit Card,Completed,5292,4330
ORD0005342,11/08/2022,20220811,CUS01891,6,EMP0121,Debit Card,Completed,380,200
ORD0001794,11/08/2022,20220811,CUS02503,3,EMP0064,Credit Card,Completed,285,200
ORD0011390,11/08/2022,20220811,CUS00214,3,EMP0070,Debit Card,Completed,1335,680
ORD0010304,11/08/2022,20220811,CUS00877,11,EMP0166,  Cash  ,Completed,805,440
ORD0001321,11/08/2022,20220811,CUS02106,6,EMP0124,InstaPay,Completed,1088,590
ORD0001319,11/08/2022,20220811,CUS02503,4,EMP0088,Fawry,Completed,13085,12940
ORD0001425,11/08/2022,20220811,CUS01570,3,EMP0070,Debit Card,Completed,2187.5,1140
ORD0010626,11/08/2022,20220811,CUS02820,4,EMP0080,Fawry,Completed,960,510
ORD0004724,12/08/2022,20220812,CUS02340,10,EMP0163,  InstaPay  ,Completed,1553,940
ORD0000913,12/08/2022,20220812,CUS00359,1,EMP0001,  InstaPay  ,Completed,1830,890
ORD0008518,12/08/2022,20220812,CUS02429,2,EMP0035,Debit Card,Completed,31110,29400
ORD0000789,12/08/2022,20220812,CUS01410,1,EMP0001,  Credit Card  ,Completed,360,180
ORD0006995,12/08/2022,20220812,CUS02146,1,,Cash,Returned,90,40
ORD0001988,12/08/2022,20220812,CUS00465,6,,InstaPay,Completed,1529,820
ORD0007193,12/08/2022,20220812,CUS00495,1,EMP0012,Cash,Completed,948,500
ORD0005203,12/08/2022,20220812,CUS02933,14,EMP0195,Credit Card,Completed,628.5,360
ORD0003772,12/08/2022,20220812,CUS00064,12,EMP0179,  Fawry  ,Completed,768,450
ORD0006215,12/08/2022,20220812,CUS00014,1,EMP0022,InstaPay,Completed,1876,940
ORD0001614,12/08/2022,20220812,CUS01995,1,EMP0012,Cash,Completed,600,390
ORD0000998,12/08/2022,20220812,CUS00689,4,EMP0081,Debit Card,Returned,2082,1080
ORD0010050,12/08/2022,20220812,CUS03000,5,EMP0110,  Credit Card  ,Completed,204,120
ORD0011585,13/08/2022,20220813,CUS01888,10,EMP0157,  InstaPay  ,Completed,792,440
ORD0007524,13/08/2022,20220813,CUS02621,4,EMP0082,Credit Card,Completed,45111,37160
ORD0007937,13/08/2022,20220813,CUS02075,13,EMP0189,Fawry,Completed,4005.5,3010
ORD0010018,13/08/2022,20220813,CUS00852,5,EMP0096,Fawry,Completed,1258,740
ORD0000529,13/08/2022,20220813,CUS01653,14,EMP0198,Vodafone Cash,Completed,566,290
ORD0006368,13/08/2022,20220813,CUS00224,11,EMP0168,Debit Card,Completed,1260,750
ORD0008358,13/08/2022,20220813,CUS01247,13,EMP0185,Credit Card,Completed,20433,16640
ORD0006835,13/08/2022,20220813,CUS01194,1,EMP0022,Fawry,Cancelled,1737,850
ORD0005752,14/08/2022,20220814,CUS02456,2,EMP0047,InstaPay,Completed,35296.5,30000
ORD0009453,14/08/2022,20220814,CUS02158,1,EMP0012,Cash,Completed,90,50
ORD0008345,14/08/2022,20220814,CUS00809,3,EMP0071,Debit Card,Completed,1411,820
ORD0011696,14/08/2022,20220814,CUS01600,3,EMP0071,Vodafone Cash,Returned,3930,3040
ORD0004402,14/08/2022,20220814,CUS00433,8,EMP0144,  Cash  ,Completed,470,230
ORD0008730,14/08/2022,20220814,CUS00574,1,EMP0010,Credit Card,Completed,1749,870
ORD0003653,14/08/2022,20220814,CUS01757,3,EMP0058,  Cash  ,Completed,1335,790
ORD0009119,14/08/2022,20220814,CUS01439,10,EMP0160,Debit Card,Completed,12000,9600
ORD0007822,14/08/2022,20220814,CUS01964,1,EMP0003,  Fawry  ,Completed,1849,910
ORD0002193,14/08/2022,20220814,CUS01506,10,EMP0153,Cash,Completed,612,340
ORD0004065,15/08/2022,20220815,CUS00244,1,EMP0003,InstaPay,Completed,704,440
ORD0008325,15/08/2022,20220815,CUS00842,14,EMP0200,Cash,Completed,119,70
ORD0010880,15/08/2022,20220815,CUS02248,14,EMP0203,  InstaPay  ,Returned,666,360
ORD0007538,15/08/2022,20220815,CUS01595,1,EMP0021,Cash,Completed,10801.5,8670
ORD0004906,15/08/2022,20220815,CUS00634,15,EMP0215,Cash,Returned,1046.5,640
ORD0000635,15/08/2022,20220815,CUS02548,1,EMP0022,Vodafone Cash,Completed,2518.5,1260
ORD0005026,15/08/2022,20220815,CUS02945,4,EMP0081,Cash,Completed,665,350
ORD0007431,15/08/2022,20220815,CUS01230,2,EMP0046,Cash,Completed,256,160
ORD0011388,15/08/2022,20220815,CUS00485,7,EMP0133,Vodafone Cash,Cancelled,320,140
ORD0004259,16/08/2022,20220816,CUS02331,9,EMP0146,Credit Card,Completed,922.5,460
ORD0003306,16/08/2022,20220816,CUS00725,4,EMP0086,  Debit Card  ,Cancelled,600,270
ORD0006735,16/08/2022,20220816,CUS02957,10,EMP0153,Credit Card,Completed,1089,630
ORD0007774,16/08/2022,20220816,CUS02602,2,EMP0045,Cash,Returned,248,150
ORD0011710,16/08/2022,20220816,CUS01428,1,EMP0028,Credit Card,Completed,9890,10250
ORD0004977,16/08/2022,20220816,CUS02436,13,EMP0191,Debit Card,Completed,591,280
ORD0001372,16/08/2022,20220816,CUS00142,4,EMP0090,  Credit Card  ,Completed,14535,12000
ORD0011676,16/08/2022,20220816,CUS01979,1,EMP0009,Cash,Completed,606,290
ORD0006480,16/08/2022,20220816,CUS01983,1,EMP0018,Vodafone Cash,Completed,1524,780
ORD0002593,16/08/2022,20220816,CUS00955,1,EMP0020,Fawry,Completed,680,390
ORD0007069,17/08/2022,20220817,CUS01642,5,EMP0105,Vodafone Cash,Completed,2775,1590
ORD0007100,17/08/2022,20220817,CUS01079,2,EMP0039,InstaPay,Completed,272,140
ORD0004278,17/08/2022,20220817,CUS00430,1,EMP0024,Credit Card,Completed,635,310
ORD0003948,17/08/2022,20220817,CUS01743,2,EMP0045,Fawry,Returned,161.5,90
ORD0008615,17/08/2022,20220817,CUS02052,1,EMP0023,Vodafone Cash,Completed,180,80
ORD0009650,17/08/2022,20220817,CUS02004,13,EMP0190,InstaPay,Completed,3547,1840
ORD0007334,18/08/2022,20220818,CUS02619,8,EMP0138,  InstaPay  ,Completed,24138,21180
ORD0000025,18/08/2022,20220818,CUS00181,1,EMP0026,Credit Card,Completed,804,500
ORD0005748,18/08/2022,20220818,CUS00357,1,EMP0005,  InstaPay  ,Completed,180,110
ORD0009911,18/08/2022,20220818,CUS01441,5,EMP0097,Fawry,Completed,199.5,100
ORD0005446,18/08/2022,20220818,CUS00839,8,EMP0137,InstaPay,Completed,171,90
ORD0011622,18/08/2022,20220818,CUS01802,3,EMP0070,Vodafone Cash,Completed,2082,1140
ORD0004677,18/08/2022,20220818,CUS00943,10,EMP0161,  Fawry  ,Completed,1452.5,880
ORD0004493,18/08/2022,20220818,CUS02663,3,EMP0060,Credit Card,Completed,330,160
ORD0006073,18/08/2022,20220818,CUS02217,4,EMP0079,Vodafone Cash,Cancelled,655.5,330
ORD0003824,18/08/2022,20220818,CUS02656,14,EMP0199,Fawry,Returned,11920,11900
ORD0009379,18/08/2022,20220818,CUS01711,5,EMP0110,Credit Card,Completed,460,220
ORD0000681,18/08/2022,20220818,CUS01584,10,EMP0162,Cash,Completed,12000,12000
ORD0006122,18/08/2022,20220818,CUS01183,4,EMP0093,Debit Card,Completed,360,170
ORD0000143,18/08/2022,20220818,CUS02532,6,EMP0115,Cash,Completed,500,240
ORD0001655,18/08/2022,20220818,CUS02684,3,,Credit Card,Completed,520,250
ORD0001643,19/08/2022,20220819,CUS02013,12,EMP0174,  Credit Card  ,Completed,200,90
ORD0007292,19/08/2022,20220819,CUS01854,1,EMP0006,InstaPay,Completed,686,350
ORD0003434,19/08/2022,20220819,CUS02595,5,EMP0100,  Debit Card  ,Completed,400,240
ORD0005174,19/08/2022,20220819,CUS02041,3,EMP0076,Credit Card,Completed,600,500
ORD0008060,19/08/2022,20220819,CUS00495,9,EMP0147,  Credit Card  ,Completed,801,430
ORD0002693,19/08/2022,20220819,CUS02248,8,EMP0144,Vodafone Cash,Completed,2327,1270
ORD0009829,19/08/2022,20220819,CUS00461,3,EMP0059,Vodafone Cash,Cancelled,2550,1260
ORD0001194,20/08/2022,20220820,CUS00136,9,,  Cash  ,Completed,1054.5,540
ORD0006504,20/08/2022,20220820,CUS02887,13,EMP0186,Fawry,Completed,915.5,550
ORD0002550,20/08/2022,20220820,CUS00119,1,EMP0013,InstaPay,Completed,5600,4500
ORD0002452,20/08/2022,20220820,CUS00152,2,EMP0034,  Cash  ,Completed,10805,8440
ORD0002210,20/08/2022,20220820,CUS01170,2,EMP0034,Fawry,Completed,787.5,490
ORD0001440,20/08/2022,20220820,CUS02440,2,EMP0038,Fawry,Completed,961,490
ORD0010897,21/08/2022,20220821,CUS00345,6,EMP0120,Fawry,Completed,9342,8270
ORD0002227,21/08/2022,20220821,CUS01503,6,EMP0120,  Credit Card  ,Completed,367,180
ORD0008232,21/08/2022,20220821,CUS01326,6,EMP0114,Credit Card,Completed,609,340
ORD0003533,21/08/2022,20220821,CUS00318,13,EMP0187,  Vodafone Cash  ,Completed,1788,930
ORD0006394,21/08/2022,20220821,CUS02243,9,EMP0148,Credit Card,Completed,1620,810
ORD0001143,21/08/2022,20220821,CUS01819,1,EMP0020,Cash,Completed,23202,20680
ORD0006360,21/08/2022,20220821,CUS02685,8,EMP0141,  InstaPay  ,Completed,2760,1370
ORD0000828,21/08/2022,20220821,CUS00557,5,EMP0098,Credit Card,Completed,13711,10810
ORD0010845,21/08/2022,20220821,CUS00278,4,EMP0088,Cash,Cancelled,256.5,130
ORD0007995,21/08/2022,20220821,CUS01699,12,EMP0177,  Vodafone Cash  ,Completed,270,140
ORD0011912,21/08/2022,20220821,CUS00413,5,EMP0096,Cash,Completed,578,340
ORD0005907,21/08/2022,20220821,CUS00263,7,EMP0132,InstaPay,Completed,418,220
ORD0008712,21/08/2022,20220821,CUS02909,1,EMP0010,Vodafone Cash,Returned,666,360
ORD0005601,21/08/2022,20220821,CUS01972,4,EMP0084,  Fawry  ,Completed,1110,630
ORD0003333,21/08/2022,20220821,CUS02174,5,EMP0096,Debit Card,Completed,90,40
ORD0007756,21/08/2022,20220821,CUS01096,7,EMP0129,Debit Card,Completed,3441,1740
ORD0001039,21/08/2022,20220821,CUS01335,7,EMP0134,  Debit Card  ,Completed,1122,530
ORD0005862,21/08/2022,20220821,CUS02790,11,EMP0166,Fawry,Completed,1461,820
ORD0010621,22/08/2022,20220822,CUS00911,5,,Cash,Completed,140,70
ORD0009292,22/08/2022,20220822,CUS02161,4,EMP0091,Cash,Completed,16200,12450
ORD0002997,22/08/2022,20220822,CUS00791,5,EMP0102,  InstaPay  ,Completed,3508.5,1790
ORD0004631,22/08/2022,20220822,CUS02026,5,EMP0097,Vodafone Cash,Completed,216,120
ORD0004164,22/08/2022,20220822,CUS01693,8,EMP0143,InstaPay,Completed,2014,1040
ORD0001337,22/08/2022,20220822,CUS00921,6,EMP0120,Vodafone Cash,Completed,480,240
ORD0004774,22/08/2022,20220822,CUS02186,3,EMP0069,Fawry,Completed,1200,540
ORD0010353,22/08/2022,20220822,CUS00579,12,EMP0179,  Debit Card  ,Completed,37574.5,31020
ORD0001482,22/08/2022,20220822,CUS00508,4,EMP0094,Fawry,Completed,391,220
ORD0008529,22/08/2022,20220822,CUS02493,6,EMP0114,InstaPay,Completed,3298,1880
ORD0008829,22/08/2022,20220822,CUS00144,2,EMP0040,Cash,Completed,20900,21600
ORD0011672,22/08/2022,20220822,CUS02662,12,EMP0177,Fawry,Completed,224,140
ORD0002790,22/08/2022,20220822,CUS00573,2,EMP0051,InstaPay,Completed,845,400
ORD0002499,23/08/2022,20220823,CUS00437,6,EMP0118,Vodafone Cash,Completed,736,390
ORD0003740,23/08/2022,20220823,CUS01262,14,EMP0201,  InstaPay  ,Cancelled,1512,770
ORD0010697,23/08/2022,20220823,CUS02557,14,EMP0202,Cash,Completed,2277,1290
ORD0000341,23/08/2022,20220823,CUS01410,12,EMP0184,  Vodafone Cash  ,Completed,432,230
ORD0005650,23/08/2022,20220823,CUS02548,2,EMP0035,  Credit Card  ,Completed,2525,1970
